RecipeId,Title,Description,ImageUrl,Cooktime,Serving
292,Trứng Gà Non Cháy Tỏi,Món này mình làm theo chị @RoseTruong và chỉnh sửa gia vị theo khẩu vị nhà mình nhé. Món này ăn hao cơm lắm nha. 😜,https://img-global.cpcdn.com/recipes/1c7dabb150dff75f/300x426f0.5_0.456362_1.0q80/tr%E1%BB%A9ng-ga-non-chay-t%E1%BB%8Fi-recipe-main-photo.jpg,,2 phần ăn
293,Mì Ý sốt kem nấm,,https://img-global.cpcdn.com/recipes/ab37e2380ade81ed/300x426f0.428352_0.5_1.0q80/mi-y-s%E1%BB%91t-kem-n%E1%BA%A5m-recipe-main-photo.jpg,,2 -3 phần
294,Cơm Ghẹ,Nhìn ngon không nhỉ? Thế tại sao không thử nấu một lần xem mọi người có trầm trồ không nhé.,https://img-global.cpcdn.com/recipes/d76e687cd0b37e84/300x426f0.500224_0.505446_1.0774q80/c%C6%A1m-gh%E1%BA%B9-recipe-main-photo.jpg,,5 phần ăn
295,Bánh canh hẹ,,https://img-global.cpcdn.com/recipes/0badb9d0cffa8846/300x426f0.5_0.5_1.0q80/banh-canh-h%E1%BA%B9-recipe-main-photo.jpg,1 h,5 tô
296,SP.0997 - Cơm Xưa Tóp Mỡ & Nước Mắm Ớt,"Cách làm món SP.0997 - Cơm Xưa Tóp Mỡ &amp; Nước Mắm Ớt ngon tuyệt của nhà mình ;) Nghe mẹ nói ngày xưa làm gì có vụ ăn sáng bò né, cơm tấm, bún bò, phở gà như giờ. Chỉ có cơm trắng nóng rồi rưới chút mỡ nước chứ không có tóp mỡ luôn. Khi ăn múc chút nước mắm mặn với vài lát ớt xắt. Nay mình làm...",https://img-global.cpcdn.com/recipes/b53bc9d619e7ec92/300x426f0.523496_0.5_1.0q80/sp0997-c%C6%A1m-x%C6%B0a-top-m%E1%BB%A1-n%C6%B0%E1%BB%9Bc-m%E1%BA%AFm-%E1%BB%9Bt-recipe-main-photo.jpg,30p,4 người
297,Canh cải xoong,Một món canh thanh mát cho mùa hè,https://img-global.cpcdn.com/recipes/3380029b69fcb17d/300x426f0.5_0.453343_1.0q80/canh-c%E1%BA%A3i-xoong-recipe-main-photo.jpg,20',1 tô
298,Cá cơm chiên giòn kho thịt,"Mình được người bán chỉ cho là cá cơm tươi có 3 loại: nước mặn có màu sẫm, nước ngọt có màu trắng tinh và nước lợ. Mua ở siêu thị chỉ có loại nước mặn này, mùi tanh hơn nên cần phải khử mùi trước khi chế biến",https://img-global.cpcdn.com/recipes/4b71e8602849c523/300x426f0.5_0.5_1.0q80/ca-c%C6%A1m-chien-gion-kho-th%E1%BB%8Bt-recipe-main-photo.jpg,20 phút,3 người
299,SP.1041 - Gà Hầm Laghim,Kể từ khi có nồi áp suất nấu canh hầm thịt đều nhanh nên mình luôn nấu 4-5 bữa hầm trong tuần.,https://img-global.cpcdn.com/recipes/caa0bdf931c94f27/300x426f0.525253_0.5_1.0q80/sp1041-ga-h%E1%BA%A7m-laghim-recipe-main-photo.jpg,30p,2 phần ăn
300,Cá chim hấp xì dầu,"Đây là một gợi ý nhanh gọn cho 1 bữa ăn ngán thịt, thèm cá tươi, mọi người tham khảo món này nhé.",https://img-global.cpcdn.com/recipes/945433d74a22baea/300x426f0.5_0.5_1.0q80/ca-chim-h%E1%BA%A5p-xi-d%E1%BA%A7u-recipe-main-photo.jpg,30 phút,2 người
301,Khổ Qua Xào Trứng,"Nhiều ngày chán cơm mình chỉ cần 1 đĩa này là đủ, chấm nước tương dằm ớt nhức nách. Món này đơn giản chống ngán rất tốt, bổ sung vào bữa cơm sau tết rất hợp lý nha.",https://img-global.cpcdn.com/recipes/4c08d7160d5823f0/300x426f0.5_0.531758_1.0q80/kh%E1%BB%95-qua-xao-tr%E1%BB%A9ng-recipe-main-photo.jpg,30 phút,2 phần ăn
302,Tôm Hùm Nướng,Tháng 9,https://img-global.cpcdn.com/recipes/309dc3442b11af0f/300x426f0.5_0.5_1.0q80/tom-hum-n%C6%B0%E1%BB%9Bng-recipe-main-photo.jpg,,
304,Cá đổng chiên muối sư,"Với mình cá đổng hợp nhất là đem chiên muối sư. Vị cá thơm ngọt thịt bên trong, mằn mặn cay cay bên ngoài cứ gọi là hao cơm.",https://img-global.cpcdn.com/recipes/aa564fd8a5926382/300x426f0.499264_0.5_1.0q80/ca-d%E1%BB%95ng-chien-mu%E1%BB%91i-s%C6%B0-recipe-main-photo.jpg,1.5 giờ,2 người
305,Cá Chỉ Nộm,"tiêu chí nhà có gì dùng nấy. dễ làm, dễ ăn. chúc các bạn thành công 🤩",https://img-global.cpcdn.com/recipes/d533c4762304e367/300x426f0.5_0.500105_1.0q80/ca-ch%E1%BB%89-n%E1%BB%99m-recipe-main-photo.jpg,15-20p,3 người
307,"Hạt sen, Hạt điều và Bắp xào nấm",,https://img-global.cpcdn.com/recipes/e494c9f0cbba4ea9/300x426f0.499856_0.5_1.0q80/h%E1%BA%A1t-sen-h%E1%BA%A1t-di%E1%BB%81u-va-b%E1%BA%AFp-xao-n%E1%BA%A5m-recipe-main-photo.jpg,,
308,Bún Nấm Cá Thác Lác Khổ Qua,"Nguyên liệu y chang lẩu khổ qua cá thác lác chỉ có không ăn kiểu lẩu thôi. Món này nhẹ bụng, topping hợp là được. cá thác lác",https://img-global.cpcdn.com/recipes/359ac17fe7147313/300x426cq80/bun-n%E1%BA%A5m-ca-thac-lac-kh%E1%BB%95-qua-recipe-main-photo.jpg,1 giờ 30 phút,4 tô
309,Trứng Chiên Thịt Bò,,https://img-global.cpcdn.com/recipes/5811e371d886d0df/300x426f0.500221_0.5_1.0q80/tr%E1%BB%A9ng-chien-th%E1%BB%8Bt-bo-recipe-main-photo.jpg,15 phút,1 -2 phần ăn
310,Thịt kho trứng và canh cải cúc thịt băm,"Em nấu theo khẩu vị của vợ chồng em nhaaa, mời các chị tham khảo ạ",https://img-global.cpcdn.com/recipes/6fed5221bde07909/300x426f0.5_0.501343_1.0q80/th%E1%BB%8Bt-kho-tr%E1%BB%A9ng-va-canh-c%E1%BA%A3i-cuc-th%E1%BB%8Bt-bam-recipe-main-photo.jpg,1tiếng 30 phút,2 phần ăn
311,Snack đậu gà muối ớt,"Đậu gà rang muối mang hương vị đậm đà của muối, hòa cùng vị cay nhẹ của bột ớt paprika mang đến một món ăn đơn giản nhưng không kém phần hấp dẫn. Dưới đây là nguyên liệu chế biến cho 1 phần ăn:",https://img-global.cpcdn.com/recipes/fb9fc74207da70a2/300x426f0.5_0.5_1.0q80/snack-d%E1%BA%ADu-ga-mu%E1%BB%91i-%E1%BB%9Bt-recipe-main-photo.jpg,10 - 12 phút,1 phần ăn
312,Bún hải sản nấm rơm,,https://img-global.cpcdn.com/recipes/38c6d3715a0e61e1/300x426f0.5_0.5_1.0q80/bun-h%E1%BA%A3i-s%E1%BA%A3n-n%E1%BA%A5m-r%C6%A1m-recipe-main-photo.jpg,30 phút,3 người
313,Canh Bí Đỏ Đậu Phộng Lá Lốt,Tháng 6,https://img-global.cpcdn.com/recipes/9f9f2a6775ae292c/300x426f0.500951_0.5_1.0q80/canh-bi-d%E1%BB%8F-d%E1%BA%ADu-ph%E1%BB%99ng-la-l%E1%BB%91t-recipe-main-photo.jpg,,
314,Cánh Gà Chiên Mắm,Món ăn nhà đơn giản mỗi ngày,https://img-global.cpcdn.com/recipes/be3cf3b4141ccef9/300x426f0.509603_0.473071_1.05692q80/canh-ga-chien-m%E1%BA%AFm-recipe-main-photo.jpg,30-40 phút,2 phần
315,Cà Riii Gà,Tập 1: Hành Trình nấu 100 món trước khi có bạn gái🙈 Mọi người tham Khảo ạ🥰,https://img-global.cpcdn.com/recipes/fdcb99a6ed095735/300x426f0.5_0.5_1.0q80/ca-riii-ga-recipe-main-photo.jpg,30-40p,3-4 người
316,Óc heo hấp bí đỏ,"tuần 16,lựa chọn tuần này của mình là óc heo,và sẵn nửa quả bí non trong tủ🤣🤣🤣",https://img-global.cpcdn.com/recipes/bd7973c53e409419/300x426f0.499765_0.434736_1.00047q80/oc-heo-h%E1%BA%A5p-bi-d%E1%BB%8F-recipe-main-photo.jpg,,
317,Khoai tây xào thịt ba rọi,,https://img-global.cpcdn.com/recipes/f4c1f2feb40c547e/300x426f0.5_0.5_1.0q80/khoai-tay-xao-th%E1%BB%8Bt-ba-r%E1%BB%8Di-recipe-main-photo.jpg,30 phút,2 người
318,Salad Dưa Leo Gà Nướng,"dưa leo Thích ăn gà nướng mà vẫn muốn thêm ít rau củ, hãy làm salad nha!",https://img-global.cpcdn.com/recipes/a43a9629744f1916/300x426f0.496241_0.5_1.0q80/salad-d%C6%B0a-leo-ga-n%C6%B0%E1%BB%9Bng-recipe-main-photo.jpg,2 giờ,2 người
319,Bún Riêu Cua Tóp Mỡ Mọc Giòn,"Giữa cái nắng oi ả, một bát bún riêu cua đầy đặn với tóp mỡ béo ngậy và mọc giòn sần sật luôn có sức hút kỳ lạ. Nước dùng thanh tao, đậm đà vị cua đồng, hòa quyện cùng vị chua dịu của giấm bỗng hay quả dọc chính là ""vũ khí"" đập...",https://img-global.cpcdn.com/recipes/8d9594246c3b9d1c/300x426f0.5_0.489252_1.0q80/bun-rieu-cua-top-m%E1%BB%A1-m%E1%BB%8Dc-gion-recipe-main-photo.jpg,2 giờ,5 người
320,SP.1006 - Đậu Hũ Tứ Xuyên (Mapo Tofu),Một ngày mưa tầm tả mà thèm gì đó cay cay nên mình làm món này để ăn nhưng ai ngờ đâu nó cay tê lưỡi,https://img-global.cpcdn.com/recipes/ba2792fd625055c5/300x426f0.515152_0.5_1.0q80/sp1006-d%E1%BA%ADu-hu-t%E1%BB%A9-xuyen-mapo-tofu-recipe-main-photo.jpg,30 phút,2 người
321,"Cải bắp cuộn tôm, thịt",,https://img-global.cpcdn.com/recipes/f4d954494418cd41/300x426cq80/c%E1%BA%A3i-b%E1%BA%AFp-cu%E1%BB%99n-tom-th%E1%BB%8Bt-recipe-main-photo.jpg,60 phút,4 người
322,TÔM sốt dứa-mayonnaise,"Béo ngậy nhưng không ngán mà rất thơm ngon ... Thích hợp làm món khai vị cho các bữa họp mặt gia đình, bạn bè trong ngày Tết Đây là món ăn yêu thích của người Đài Loan trong dịp Tết Nguyên Đán vì quả dứa mang ý nghĩa may mắn, thơm...",https://img-global.cpcdn.com/recipes/d1467cfa64bf6dd8/300x426f0.5_0.5_1.0q80/tom-s%E1%BB%91t-d%E1%BB%A9a-mayonnaise-recipe-main-photo.jpg,50 phút,3 người
323,Cá Hường Chiên Muối Ớt,"Món hường chiên mặn mặn cay nhẹ , ăn cũng hao cơm lắm luôn 😋",https://img-global.cpcdn.com/recipes/4f56a63c37c6eb80/300x426f0.502029_0.5_1.0q80/ca-h%C6%B0%E1%BB%9Dng-chien-mu%E1%BB%91i-%E1%BB%9Bt-recipe-main-photo.jpg,,
324,Thịt ba chỉ rang mặn ngọt,"Chỉ mất 20 phút các bác đã có ngay món thịt rang thơm ngon siêu hấp dẫn, đảm bảo chén sạch 3 bát cơm luôn ạ",https://img-global.cpcdn.com/recipes/d5f0206b08efa8b2/300x426f0.5_0.527889_1.0q80/th%E1%BB%8Bt-ba-ch%E1%BB%89-rang-m%E1%BA%B7n-ng%E1%BB%8Dt-recipe-main-photo.jpg,20 phút,2 người
325,Đậu rồng xào nấm,,https://img-global.cpcdn.com/recipes/1b98c3e6bb2cb051/300x426f0.5_0.5_1.0q80/d%E1%BA%ADu-r%E1%BB%93ng-xao-n%E1%BA%A5m-recipe-main-photo.jpg,20 phút,3 người
326,Gỏi Xoài Tôm Khô Trứng Muối,"trứng muối Mình đi ăn quán Thái họ dùng đu đủ xanh, đây sẵn xoài nên mình làm ăn cũng hợp.",https://img-global.cpcdn.com/recipes/14f8febe4a7ea1ec/300x426f0.529764_0.5_1.0q80/g%E1%BB%8Fi-xoai-tom-kho-tr%E1%BB%A9ng-mu%E1%BB%91i-recipe-main-photo.jpg,20 phút,2 người
327,Cơm Dừa Kho Mật Mía,Thêm 1 gợi ý cho những ngày rau khan và giá đắt do lụt lội. Món ăn này mình sử dụng nguyên liệu là mật mía và thêm nước ép dứa tươi - hương vị thơm ngon hơn hẳn kho như thông thường. Bạn thử xem nhé!,https://img-global.cpcdn.com/recipes/6b209f01dc8d9eef/300x426f0.4827_0.5_1.0q80/c%C6%A1m-d%E1%BB%ABa-kho-m%E1%BA%ADt-mia-recipe-main-photo.jpg,,4 phần ăn
328,Cá LÓC xào rau cần nước,"Một món xào dân dã, đủ chất ... Hợp vị vào những ngày thu hanh hao ở Hà Nội",https://img-global.cpcdn.com/recipes/8366f8bc4ffd46cb/300x426f0.5_0.5_1.0q80/ca-loc-xao-rau-c%E1%BA%A7n-n%C6%B0%E1%BB%9Bc-recipe-main-photo.jpg,30 phút,2 người
329,SP.1007 - Cơm trộn Hàn Quốc,Nửa đêm mưa ầm ầm mà bụng đói do phải làm đêm nên mình làm cơm trộn ăn cho ấm bụng,https://img-global.cpcdn.com/recipes/1444371517d2dc81/300x426f0.54809_0.5_1.0q80/sp1007-c%C6%A1m-tr%E1%BB%99n-han-qu%E1%BB%91c-recipe-main-photo.jpg,20p,1 người
330,Canh Khoai Môn Nấu Nấm Rơm,"Con trai của tôi vốn là một người không thích các món canh khoai bởi khi nấu xong bở, bột bột, nát nát là ảnh không thích Và để dụ khị được con trai ăn món này, tôi đã dùng một xíu mẹo để khoai nguyên miếng mà...",https://img-global.cpcdn.com/recipes/d5f2e61da3fd0617/300x426f0.534559_0.5_1.0q80/canh-khoai-mon-n%E1%BA%A5u-n%E1%BA%A5m-r%C6%A1m-recipe-main-photo.jpg,,2 phần
331,"Cháo ngũ cốc, táo, đậu lăng, trứng",Biến tấu từ món cháo đậu xanh táo đỏ,https://img-global.cpcdn.com/recipes/d792ddb3ff091688/300x426f0.5_0.5_1.0q80/chao-ngu-c%E1%BB%91c-tao-d%E1%BA%ADu-lang-tr%E1%BB%A9ng-recipe-main-photo.jpg,15 phút,1 phần ăn
332,Súp lơ xào thịt bò,Món cơm nhà hàng ngày,https://img-global.cpcdn.com/recipes/f4a682c36216f5fd/300x426f0.477186_0.5_1.0q80/sup-l%C6%A1-xao-th%E1%BB%8Bt-bo-recipe-main-photo.jpg,20 phút,2 người
333,Canh Cải Mèo Thịt Băm,"Lần đầu tiên 2 vợ chồng mình đi Sapa năm 2017 tới giờ mới gặp lại cải mèo ở siêu thị Winmart dưới nhà😅. Trong trí nhớ, loại cải này ít hăng ít đắng hơn cải bẹ xanh, mềm hơn chút, lá cải này có răng cưa tưa tưa hơn cải bẹ xanh. Nhanh...",https://img-global.cpcdn.com/recipes/fb99edd1ae475352/300x426cq80/canh-c%E1%BA%A3i-meo-th%E1%BB%8Bt-bam-recipe-main-photo.jpg,20 phút,1 bát
334,Cá CƠM trổng kho cay,"Cá cơm trổng con to, thân dài màu trắng trong suốt ... Khi được kho cay ăn cùng cơm trắng cực kì hao cơm",https://img-global.cpcdn.com/recipes/7041ea8458ca2dbe/300x426f0.5_0.5_1.0q80/ca-c%C6%A1m-tr%E1%BB%95ng-kho-cay-recipe-main-photo.jpg,30 phútl,3 người
335,SP.0993 - Thịt Heo Luộc Chấm Muối Hồng,Tuần 3 Ở nhà mình thường ăn thịt luộc chấm muối tiêu hoặc nước mắm nhưng hôm nay mình dùng muối hồng cùng chút dầu mè để làm thành hỗn hợp chấm thịt. Muối hồng là loại muối được khai thác chủ yếu ở dãy...,https://img-global.cpcdn.com/recipes/616fb34d73eb34e4/300x426f0.500659_0.5_1.0q80/sp0993-th%E1%BB%8Bt-heo-lu%E1%BB%99c-ch%E1%BA%A5m-mu%E1%BB%91i-h%E1%BB%93ng-recipe-main-photo.jpg,30p,2 người
336,Nấm đùi gà rang muối (món chay),Ăn bon mồm phết :v,https://img-global.cpcdn.com/recipes/62a5c4693d970a17/300x426f0.469265_0.5_1.0q80/n%E1%BA%A5m-dui-ga-rang-mu%E1%BB%91i-mon-chay-recipe-main-photo.jpg,,
337,🌱 Canh Rong Mứt Bí Ngòi Chay,Món canh chay đơn giản cho bữa cơm nhà,https://img-global.cpcdn.com/recipes/12e86ba0a1cb9b7c/300x426f0.476779_0.5_1.0q80/canh-rong-m%E1%BB%A9t-bi-ngoi-chay-recipe-main-photo.jpg,10 phút,2 người
338,Măng Kho Thịt Ba Chỉ,"Cơm nhà ngày tết có món măng kho. Măng ngấm nước thịt ăn ngon, mọi người gắp măng lia lịa.",https://img-global.cpcdn.com/recipes/9af7e75ec9f2bb1a/300x426f0.5_0.568572_1.0q80/mang-kho-th%E1%BB%8Bt-ba-ch%E1%BB%89-recipe-main-photo.jpg,45 phút,2-3 phần
339,Mỳ xào thịt xay🍝,Công thức của anh sammy.becool rất ngon tôi muốn cho mọi người biết,https://img-global.cpcdn.com/recipes/e9bd5050dee46bd4/300x426f0.5_0.501861_1.0q80/m%E1%BB%B3-xao-th%E1%BB%8Bt-xay-recipe-main-photo.jpg,1 tiếng hơn(vì tôi làm hơi lâu),Mua nguyên liệu vừa đủ cho nhà ăn thôi nhé
340,Canh củ nấu cá và rau cần,"Vốn là món ăn quen thuộc gắn bó với biết bao thế hệ người dân Hải Phòng và thường xuất hiện vào mùa đông. Canh củ được chế biến từ nguyên liệu chính là củ canh. Loại củ này còn có tên gọi khác như củ đầu (loại củ to tròn), củ cọc...",https://img-global.cpcdn.com/recipes/96da419cdc5418f4/300x426cq80/canh-c%E1%BB%A7-n%E1%BA%A5u-ca-va-rau-c%E1%BA%A7n-recipe-main-photo.jpg,60 phút,4 người
342,Bí đỏ hấp đuôi heo,,https://img-global.cpcdn.com/recipes/7053ffb2ca183ffd/300x426f0.5_0.5_1.0q80/bi-d%E1%BB%8F-h%E1%BA%A5p-duoi-heo-recipe-main-photo.jpg,25 phút,2 người
344,Canh Chua Lườn Cá Cờ,Lườn cá cờ cắt sẵn phi lê nấu canh hay kho đều tiện. Phần này mềm béo ngon hơn phần nạc nhiều dễ khô.,https://img-global.cpcdn.com/recipes/b514693f7ecbf954/300x426f0.480216_0.525748_1.05255q80/canh-chua-l%C6%B0%E1%BB%9Dn-ca-c%E1%BB%9D-recipe-main-photo.jpg,20 phút,2 tô
345,Đậu Hủ Nhồi Thịt Sốt Chua Ngọt,Món này dễ ăn nè mọi người. Nhà mình từ người lớn đến con nít đều thích.,https://img-global.cpcdn.com/recipes/9a50f591371fae86/300x426f0.5_0.542289_1.0q80/d%E1%BA%ADu-h%E1%BB%A7-nh%E1%BB%93i-th%E1%BB%8Bt-s%E1%BB%91t-chua-ng%E1%BB%8Dt-recipe-main-photo.jpg,1 tiếng,5 người
346,Gà nướng NCKD,Ăn kèm rau sống/dưa leo với lon nước ngọt. Tuần 26 cánh gà,https://img-global.cpcdn.com/recipes/b883429791e025e8/300x426f0.478711_0.498897_1.00221q80/ga-n%C6%B0%E1%BB%9Bng-nckd-recipe-main-photo.jpg,,3 ng
347,CƠM chiên Dương Châu,"Với hương vị thơm ngon đậm đà , màu sắc bắt mắt, cách chế biến thì đơn giản khiến món ăn này được cảm tình của thực khách ở mọi lứa tuổi & là sự lựa chọn trong những dịp sum họp gia đình hoặc các bữa tiệc nhỏ",https://img-global.cpcdn.com/recipes/c57a22639fb1c70a/300x426f0.5_0.5_1.0q80/c%C6%A1m-chien-d%C6%B0%C6%A1ng-chau-recipe-main-photo.jpg,60 phút,5 người
348,Canh Khoai Mỡ,"Thạnh Hoá, Mộc Hoá Long An nổi tiếng với khoai mỡ củ to, tím ngắt, thơm ngon. Món canh màu đẹp mắt này bổ sung chất xơ, tinh bột kháng, giải nhiệt ngày nóng, canh này trong bữa cơm nấu với tép ram là đúng bài!",https://img-global.cpcdn.com/recipes/574a8418b462ab26/300x426f0.525782_0.5_1.0q80/canh-khoai-m%E1%BB%A1-recipe-main-photo.jpg,30 phút,2 tô
349,Canh cải thìa nấu tép khô,,https://img-global.cpcdn.com/recipes/aa6a9b6e5682c3db/300x426f0.5_0.5_1.0q80/canh-c%E1%BA%A3i-thia-n%E1%BA%A5u-tep-kho-recipe-main-photo.jpg,20 phút,2 người
351,Vịt kho trứng cút,"ăn thịt kho trứng , trứng cút hoài cũng ngán hnay mn đổi vị với thịt vịt kho trứng cút đi nó sẽ ngán hơn , nào bắt tay vào làm thôi",https://img-global.cpcdn.com/recipes/fe5fe41eafb0f0ed/300x426f0.5_0.500105_1.0q80/v%E1%BB%8Bt-kho-tr%E1%BB%A9ng-cut-recipe-main-photo.jpg,1h,4-6người
352,"Gà nướng sả, tỏi","Tháng 10 Món này làm mau cấp kỳ, nếu công việc vội vàng, hay trở về nhà muộn màng, thì hãy nên chọn món gà nướng này sẽ có ngay bữa cơm cũng đầy chất lượng!",https://img-global.cpcdn.com/recipes/360b089c7e3f8a7c/300x426f0.5_0.519622_1.0q80/ga-n%C6%B0%E1%BB%9Bng-s%E1%BA%A3-t%E1%BB%8Fi-recipe-main-photo.jpg,30’,2 people
353,Tôm Phô Mai Nướng Nồi Chiên Không Dầu,"Chào cả nhà , có thời gian thì thử món này nhé đơn giản ngon và béo ngậy nhe . Mình hơi lười bỏ đĩa nên nhìn ảnh hơi xấu 😅 Mọi người làm nhiều tôm thì làm thêm sốt nhé . Chúc ngon miệng ❤️",https://img-global.cpcdn.com/recipes/995cfd7cee8cbd9f/300x426f0.504723_0.5_1.0q80/tom-pho-mai-n%C6%B0%E1%BB%9Bng-n%E1%BB%93i-chien-khong-d%E1%BA%A7u-recipe-main-photo.jpg,30 phút,2 phần ăn
354,Nấm Đùi Gà Kho Tiêu Xanh Chay,Món chay đơn giản dễ làm ăn cùng cơm ngay 10,https://img-global.cpcdn.com/recipes/1acb6fb008de2a79/300x426f0.507416_0.5_1.0q80/n%E1%BA%A5m-dui-ga-kho-tieu-xanh-chay-recipe-main-photo.jpg,30 phút,3 người
355,Heo quay kho cà chua,"Heo quay kho với cà chua, thêm ít ngò gai làm rau nêm tạo nên hương vị hấp dẫn và mùi thơm cũng đặc biệt hơn",https://img-global.cpcdn.com/recipes/b40deadbb6e9d31f/300x426f0.5_0.5_1.0q80/heo-quay-kho-ca-chua-recipe-main-photo.jpg,20 phút,3 người
356,Sườn non kho trứng cút,Ăn hao cơm lắm ah nha😆,https://img-global.cpcdn.com/recipes/2ea69bff3ed0cde3/300x426f0.5_0.501018_1.0q80/s%C6%B0%E1%BB%9Dn-non-kho-tr%E1%BB%A9ng-cut-recipe-main-photo.jpg,1 tiếng,4 phần ăn
357,Cá thác lác nấu khoai tây cà rốt,,https://img-global.cpcdn.com/recipes/80c5513d2d746cb9/300x426f0.5_0.5_1.0q80/ca-thac-lac-n%E1%BA%A5u-khoai-tay-ca-r%E1%BB%91t-recipe-main-photo.jpg,30 phút,2 người
358,Canh hạt đỗ côve,"nhà có gì dùng nấy. nấu ăn đơn giản, ngon, bổ, rẻ nè",https://img-global.cpcdn.com/recipes/d310a61c0821b43a/300x426f0.5_0.482891_1.0q80/canh-h%E1%BA%A1t-d%E1%BB%97-cove-recipe-main-photo.jpg,15-25p,2 người
359,Súp dinh dưỡng từ nồi cơm điện,"Ngoài việc nấu cơm ra,nồi cơm điện có thể giúp được mọi thứ từ nấu cháo,nấu súp,nấu mấy món hầm như bò kho,gà nấu ragu,…cho đến việc nướng bánh,hấp bánh cũng sử dụng nồi cơm điện hiệu quả.#chongngansautet",https://img-global.cpcdn.com/recipes/8897c674af1cab28/300x426f0.5_0.500481_1.0q80/sup-dinh-d%C6%B0%E1%BB%A1ng-t%E1%BB%AB-n%E1%BB%93i-c%C6%A1m-di%E1%BB%87n-recipe-main-photo.jpg,,
361,🌱 Bún Đậu Hủ Nước Tương Trộn Rau Củ,Món trộn thập cẩm đơn giản cho ngày ngán cơm,https://img-global.cpcdn.com/recipes/1c7cc90e5f604543/300x426f0.51087_0.5_1.0q80/bun-d%E1%BA%ADu-h%E1%BB%A7-n%C6%B0%E1%BB%9Bc-t%C6%B0%C6%A1ng-tr%E1%BB%99n-rau-c%E1%BB%A7-recipe-main-photo.jpg,10 phút,1 tô
362,Cá NỤC chiên giòn với mắm xoài,"Là sự kết hợp hài hòa giữa vị mặn mà của cá nục chiên giòn & vị chua ngọt của mắm xoài, tất cả hòa quyện tạo nên một món ăn cơm hấp dẫn, kích thích vị giác ngon khó cưỡng",https://img-global.cpcdn.com/recipes/186d4784c8a6c8c3/300x426f0.5_0.5_1.0q80/ca-n%E1%BB%A5c-chien-gion-v%E1%BB%9Bi-m%E1%BA%AFm-xoai-recipe-main-photo.jpg,40 phút,2 người
